ds,yhat,yhat_lower,yhat_upper
2023-09-06,37393.75257802551,30393.37338892646,43842.15383901856
2023-09-07,37210.16144769115,29999.634134309516,44042.15346472306
2023-09-08,37714.59233749916,30991.070722936085,44428.98059961452
2023-09-09,40678.929744403555,34036.91873667842,47576.21184083709
2023-09-10,41174.47627201445,34611.13635312281,48378.1878278598
2023-09-11,38242.11847497717,31118.767449717994,44887.116752538204
2023-09-12,37256.23803829718,30685.167869714074,44097.01401981716
2023-09-13,37505.49461784308,30464.565601644874,44489.110059903374
2023-09-14,37273.132493076875,30408.86863657984,44305.76657704301
2023-09-15,37724.67769650413,30594.77371130401,44457.79418202474
2023-09-16,40635.633458902215,33713.89639825386,47946.23058849226
2023-09-17,41070.19939138471,33874.069488234345,47983.33566999618
2023-09-18,38068.8846787807,30879.98071988927,45808.193703672776
2023-09-19,37016.26521501762,30321.36936711355,43826.545537084836
2023-09-20,37201.45459367873,29940.178144359044,44732.70212373768
2023-09-21,36906.69367323189,30325.2217559035,43648.697043692526
2023-09-22,37301.36428542709,30182.802286170692,43950.950768021925
2023-09-23,40165.93127800196,33145.057406112224,47233.165488175255
2023-09-24,40558.66831840985,33712.137827302184,47861.24327605562
2023-09-25,37520.667380872175,30423.727214249706,44381.892571772114
2023-09-26,36447.39387673185,29401.734314631627,42856.942541862336
2023-09-27,36628.8025791753,29267.741547008918,44015.24985914037
2023-09-28,36346.173206024345,29688.630985678756,43190.64609507719
2023-09-29,36772.411584620284,29967.18088301621,43804.295277302685
2023-09-30,39692.21822036115,32594.396376974746,46421.08659363937
2023-10-01,40156.810762656954,33134.51407939644,47119.35161120276
2023-10-02,37206.33074292555,29966.307423167254,43841.68273604904
2023-10-03,36245.20909027292,29587.353811810615,42922.26941446936
2023-10-04,36561.951015825005,29701.39969271655,43209.01663762873
2023-10-05,36434.253145951145,29583.935950573377,42943.00900350624
2023-10-06,37035.63871911299,30204.365090733914,44099.47191552632
2023-10-07,40151.909499130226,33291.94269521246,46526.52157703243
2023-10-08,40823.93084456986,33491.79220711482,47866.69603042666
2023-10-09,38087.50934041212,31247.97831488665,44782.16128059618
2023-10-10,37352.648354121244,29983.050516455172,44286.38409766723
2023-10-11,37903.085629482826,31021.73492065477,44487.76037876409
2023-10-12,38009.77771649317,31123.581368785042,45019.73260493488
2023-10-13,38843.9547176114,31948.583423453692,46618.91763298172
2023-10-14,42189.9385408819,35508.42335635662,49245.7877102238
2023-10-15,43076.06874612041,35963.904811265245,49659.55727347328
2023-10-16,40532.12218085729,33931.930129398315,47613.91055996974
2023-10-17,39972.52050461166,32906.28792561472,46830.041215048666
2023-10-18,40675.67130136892,34127.62170341939,47487.96750595741
2023-10-19,40905.85780203275,33733.036912317824,47526.60131224799
2023-10-20,41832.736962079915,35286.247149927745,49118.01451539578
2023-10-21,45240.53256200968,38381.64663326379,52322.27266937405
2023-10-22,46147.0943793552,39083.86333439548,53149.06737770677
2023-10-23,43578.83613938254,35801.96923710975,50343.145929382255
2023-10-24,42957.8552211319,36307.816012160525,50298.046447790206
2023-10-25,43561.02197272636,36624.24865402195,49934.08634509525
2023-10-26,43650.204869762056,36654.26377525749,50452.855086568685
2023-10-27,44398.12891824638,37912.76035741952,51149.39399530566
2023-10-28,47593.84921190276,40382.36239397129,54729.3556681043
2023-10-29,48249.83975460082,40951.51977366126,55452.050814433205
2023-10-30,45394.33914942605,38247.43721479962,52485.404942395624
2023-10-31,44462.26761955111,37271.95571649995,51540.17667365774
2023-11-01,44733.94814083193,37410.80896125168,51001.27274920664
2023-11-02,44473.55199441298,37809.132430631274,51315.06514143233
2023-11-03,44861.20667616421,37901.56310523331,52317.099477730844
2023-11-04,47694.646133454204,40780.702196930644,54516.07027360208
2023-11-05,47984.23519489446,40966.11469375991,54967.07689489436
2023-11-06,44762.64115296719,37478.71661297975,51399.0046571422
2023-11-07,43479.48066997952,36679.095663951164,50261.019915864395
2023-11-08,43419.62157516664,36670.36498184502,50612.4199474463
2023-11-09,42849.81541137069,35794.32371842391,49735.25807560958
2023-11-10,42957.04024632531,36286.386882809275,49763.94975756647
2023-11-11,45546.332361091685,38529.53504147171,52728.470968340596
2023-11-12,45623.770512775525,38816.553157048314,52152.23406572102
2023-11-13,42223.51670881428,35353.04341525364,49444.463938349836
2023-11-14,40806.254455029084,34170.37393295926,47673.70614103334
2023-11-15,40657.14948375038,33593.080781262346,47663.34165797776
2023-11-16,40040.76256216572,33042.70957838242,46843.94543250947
2023-11-17,40145.73328172025,33365.916131631406,46951.07746887176
2023-11-18,42778.909543401045,35868.162297847746,49916.72154917357
2023-11-19,42936.41545811061,35692.49642534701,49340.45469034191
2023-11-20,39648.189541923,32509.141759762897,47038.82181187948
2023-11-21,38380.34382318545,32104.705673823333,45728.845787922786
2023-11-22,38412.91110201955,31707.17538357686,45116.23375408471
2023-11-23,38003.160543247286,32053.463802115002,45348.418390038016
2023-11-24,38336.73684662306,31306.348190797227,45484.48559744961
2023-11-25,41218.19096659889,34539.31431277449,48955.24655881046
2023-11-26,41630.22155219255,34618.46598451306,47894.78478870244
2023-11-27,38595.78470013906,31943.663838084452,45353.52405214245
2023-11-28,37584.43046542921,30745.07906854759,44762.3861928506
2023-11-29,37869.87422600875,30795.392176952395,44794.381289826575
2023-11-30,37701.73277343327,30994.139305263434,44151.08763725842
2023-12-01,38263.116336683546,31061.678131152068,44919.158013074804
2023-12-02,41357.53791176079,34356.89760656743,48229.68795789647
2023-12-03,41956.28617995673,35133.386500048065,48594.92447111797
2023-12-04,39078.04648421766,31845.531012505442,45722.75844894365
2023-12-05,38199.13776829494,30992.986252263912,45100.59504125814
2023-12-06,38590.816492644255,31621.706145367734,45358.55465118006
2023-12-07,38499.32952363231,31454.858543875274,45396.811965688954
2023-12-08,39109.84590859316,31800.13928793343,45844.558835299365
2023-12-09,42229.62528672105,35172.6977175715,49284.094241005514
2023-12-10,42823.399463911985,35715.034223115515,49343.923581698815
2023-12-11,39910.38170194889,32653.782297092774,46652.657647730324
2023-12-12,38978.28427885866,32163.502381040496,45665.646647162655
2023-12-13,39300.241344995695,32224.395262992766,46172.09865411797
2023-12-14,39123.07410863255,32610.550413918576,46350.18921442895
2023-12-15,39637.46962368118,32849.985461557306,46310.11583664514
2023-12-16,42657.32963331411,35501.297320442594,49751.43549760344
2023-12-17,43143.09817981031,36321.57651371801,49734.29577894878
2023-12-18,40116.114108887545,32676.532626964185,46891.78825847038
2023-12-19,39076.38269591455,32192.19299025969,46104.26336420337
2023-12-20,39299.10994299302,33009.56117668619,46504.77806493383
2023-12-21,39031.191616528784,32153.785157583978,45703.20873153073
2023-12-22,39467.66914246802,32844.00744267254,46924.588930901096
2023-12-23,42427.306504391636,35394.040049555275,49303.79819437487
2023-12-24,42863.92755703766,35577.60299909903,49835.31654368675
2023-12-25,39798.18955666811,33136.92177688742,46680.6188458045
2023-12-26,38739.198530305985,31550.51489475728,45925.969007395805
2023-12-27,38960.753974932915,32046.855525630537,45950.31606302251
2023-12-28,38706.167174282644,31634.58886726616,45792.136751468
2023-12-29,39171.10312128662,32550.99522160927,45911.37508309492
2023-12-30,42175.494834731806,35134.748654570576,49763.271531113525
2023-12-31,42662.99714704715,35428.1754060785,49984.71581049407
2024-01-01,39650.28361514434,33175.37854258875,46861.342501038685
2024-01-02,38652.59513544894,31901.123071636954,45599.46926297032
2024-01-03,38939.78072983523,32362.72384076271,46214.1617500024
2024-01-04,38749.51272060478,32223.75495807213,45052.57796208601
2024-01-05,39276.569308953396,32340.542155702286,46010.6305789886
2024-01-06,42341.124288851985,35162.840775657016,48908.04948867386
2024-01-07,42876.33667729649,36041.97280858579,49882.23824482572
2024-01-08,39895.17339434643,33176.458285766734,46046.99301899992
2024-01-09,38919.88469204224,31839.857018930845,45752.73284215103
2024-01-10,39217.79963994145,32086.954314219965,46529.69675803242
2024-01-11,39022.894305876674,32015.20859565196,45958.14120796634
2024-01-12,39531.45321246342,32628.73771746396,46775.51168537782
2024-01-13,42566.65909147598,35485.58020855261,49533.6561708863
2024-01-14,43054.232880670475,36231.274403515774,49671.40133499508
2024-01-15,40006.69054702343,33282.6375417112,46458.1999141845
2024-01-16,38956.642466361656,31976.05135853997,45690.997416231316
2024-01-17,39172.24615725176,32503.384318416764,45960.31401882691
2024-01-18,38887.025497434784,32222.329621312172,45687.89801104299
2024-01-19,39301.813581533024,32547.23718405053,46261.485626119174
2024-01-20,42245.55110812078,35046.58615678086,49626.066430102466
2024-01-21,42638.893991049015,35720.829408959224,49424.7611419788
2024-01-22,39495.832562283926,32475.359753857945,46534.04329953963
2024-01-23,38360.75614076671,31300.525756107232,44974.782363369355
2024-01-24,38503.51889568717,32287.258979195507,45665.27598064811
2024-01-25,38157.48184370533,30791.49210916592,44660.74703250991
2024-01-26,38527.725487763615,31703.217543054758,45245.62897435291
2024-01-27,41448.06215129874,34516.06531993649,48683.423561511976
2024-01-28,41832.63327514691,35075.671325552816,48571.22951039968
2024-01-29,38694.9291789701,31944.582543436394,45726.98177997005
2024-01-30,37588.67200642066,31109.709859621213,44654.824035465484
2024-01-31,37782.56139499275,30542.683471328106,44711.10188701009
2024-02-01,37506.617528137154,30907.978474823074,43622.384394719826
2024-02-02,37966.75121368996,30553.605924086572,44552.762701457126
2024-02-03,40998.08473786427,34231.28181079688,48271.397326724895
2024-02-04,41504.63767744043,34556.51778997975,48498.801341239814
2024-02-05,38495.8475372693,31293.82843608096,44601.37679460253
2024-02-06,37531.37007361661,30623.491270871218,44420.257997810455
2024-02-07,37875.599696880876,30916.97879933688,44852.87452535878
2024-02-08,37752.40179140851,31168.748601964937,44462.46128140904
2024-02-09,38366.119287886395,31475.620430875686,45644.22836582744
2024-02-10,41551.269750410946,34633.981061752536,47718.69526774009
2024-02-11,42200.37421441082,35502.829052895686,49132.2977798098
2024-02-12,39318.01851849358,32285.724781916837,46687.27141751207
2024-02-13,38469.59505381555,31162.33339323826,45664.3750456357
2024-02-14,38915.60553983329,31715.05142619669,46229.24161801529
2024-02-15,38874.773662344116,32174.69379567833,45883.74803767876
2024-02-16,39551.46287821388,32274.66017344448,46727.648510761115
2024-02-17,42781.70888828563,35857.82419157155,49689.56431410205
2024-02-18,43449.136222058536,36268.72153747117,50233.432523783114
2024-02-19,40556.49209953126,33201.805271909674,47589.765368363995
2024-02-20,39678.25045211469,32931.52208428925,46808.284053035786
2024-02-21,40074.60911548794,32931.93799377303,47486.995867988044
2024-02-22,39962.88844920545,32971.74307043277,46479.41666565597
2024-02-23,40551.26224068254,33466.10793735246,47556.55079892854
2024-02-24,43681.02630990431,36959.788357666315,51002.762589611426
2024-02-25,44230.50515804894,37793.033880319825,50895.64616865209
2024-02-26,41203.96488206911,33624.922979383526,48131.676969097134
2024-02-27,40187.992699844246,32985.69912633864,47428.677988960255
2024-02-28,40445.110808209414,33465.44622599501,47767.706998025875
2024-02-29,40193.39429273038,32974.26904175526,46646.68336627501
2024-03-01,40646.46122933553,34125.18988266999,47665.404030324455
2024-03-02,43651.937677548456,36813.18371566317,50702.71594524157
2024-03-03,44083.329780596236,37058.75792299043,51488.4813575392
2024-03-04,40946.30680355839,33821.55437449382,47527.75544298205
2024-03-05,39838.86303783795,32946.09957805977,46920.43268062637
2024-03-06,40024.5706927315,33743.87225169695,47289.899956517555
2024-03-07,39720.45422664566,33244.35570968676,47090.15536907855
2024-03-08,40143.290414508134,32815.61218575555,47432.851836035494
2024-03-09,43144.33264720065,36644.814041011115,50345.39703762466
2024-03-10,43589.221746078445,36908.45408829634,50852.88662666228
2024-03-11,40481.72066480223,33620.730952413716,47360.83185545414
2024-03-12,39427.746317106794,32820.08504741016,46155.216032938624
2024-03-13,39688.35263754946,33122.60619838438,46454.326128259774
2024-03-14,39475.95357678957,32699.434343742585,46720.586579864415
2024-03-15,40007.02399769226,32854.87450431754,47222.27692973782
2024-03-16,43133.17034370308,36289.654267634,50127.58647598938
2024-03-17,43709.161142480785,36533.19307529859,50769.49532828324
2024-03-18,40734.18616436639,34136.45582848556,47607.18944526978
2024-03-19,39819.82094107685,32952.860142305355,46587.1733220478
2024-03-20,40222.79119243409,33263.89814263391,47597.15536034203
2024-03-21,40149.58290305421,33549.32048611676,47123.37407847253
2024-03-22,40815.568843603214,33980.43233645587,47682.40054732236
2024-03-23,44072.436326904186,37221.1910084861,51124.74945302847
2024-03-24,44764.33397828187,37982.493139808925,51908.2398076129
2024-03-25,41886.6381126482,34784.44201085745,48229.406610124584
2024-03-26,41057.81959162636,34226.059290080455,47776.75210709138
2024-03-27,41531.94719990569,34425.29073050888,48295.769087858236
2024-03-28,41511.63169072742,34575.19051201666,47714.552993397025
2024-03-29,42213.51576332552,35434.447028728886,48964.700388439815
2024-03-30,45491.98954533451,37793.89377880121,52876.378873233894
2024-03-31,46183.37910709293,39369.486459821725,53763.94398362645
2024-04-01,43282.14251332034,36330.51369103611,50582.7996031028
2024-04-02,42416.56063884082,35504.874677369786,49567.8761484103
2024-04-03,42840.902449659,35703.598831641626,49618.049410568005
2024-04-04,42756.62940051421,35839.26386324303,49561.35497986933
2024-04-05,43384.18063902225,36492.86041182382,50889.28055284155
2024-04-06,46582.915143350445,39308.96855207995,53075.97754268765
2024-04-07,47183.289604500445,40216.46288396167,54517.97913833837
2024-04-08,44180.441733590065,37555.501877419025,50987.52011727191
2024-04-09,43213.67353102235,36051.68954903444,50159.24214382539
2024-04-10,43538.258509956155,36262.16422069657,50451.29053733944
2024-04-11,43354.898316063234,36436.79571820479,50100.54766265981
2024-04-12,43887.80680853123,37658.929518557554,50889.4661235046
2024-04-13,47000.89389664662,39481.09725171079,54268.272760381784
2024-04-14,47517.95852356508,40641.39613602643,54201.624087414035
2024-04-15,44433.694657874636,37549.64762100174,51481.03795770233
2024-04-16,43397.010888686185,36229.88446781094,50551.50353838726
2024-04-17,43662.53044003736,36625.35692766003,50371.94573757471
2024-04-18,43428.35620077204,36325.16123894845,50545.51771364205
2024-04-19,43920.513454057465,37014.512763998144,50940.75534940703
2024-04-20,47005.43694747568,40724.57520726618,54556.61974848698
2024-04-21,47498.2404438501,40944.87215178746,54288.589748623985
2024-04-22,44391.20500498076,37092.93943176732,51484.26363979993
2024-04-23,43340.990967873644,36066.70546274432,49847.540244769196
2024-04-24,43599.88170081523,35995.33844693168,50317.87092399261
2024-04-25,43361.90152245286,36439.9356839473,50478.431153279715
2024-04-26,43853.65394248952,36967.878356865396,50795.55686122605
2024-04-27,46943.14031814315,39756.18799729494,54225.58363375966
2024-04-28,47436.12519489944,40281.56565254154,54651.691309687696
2024-04-29,44322.11664102489,37610.66504768557,51048.48248024444
2024-04-30,43265.47085574501,35712.69197135835,49818.324088455935
2024-05-01,43516.37065249697,36580.06058901502,50850.19531422935
2024-05-02,43265.278502498884,36554.606627352696,50430.731872374745
2024-05-03,43740.14453980463,36756.61596707646,50049.777339602864
2024-05-04,46811.52406662386,40247.1421194126,54125.33912382506
2024-05-05,47277.00013755116,39994.029031904436,53521.84666720565
2024-05-06,44124.612920929096,36945.201495521695,51136.723373482506
2024-05-07,43027.81087624731,36369.30901968376,49468.95949819513
2024-05-08,43236.116362157976,35925.50389155784,50477.45653482483
2024-05-09,42937.86617615131,35953.72550766132,50107.364312956444
2024-05-10,43363.743149892165,35959.78890393974,50432.84321100261
2024-05-11,46388.1491870634,39646.054962231145,53325.00894055796
2024-05-12,46801.64591636929,39639.47445102343,54114.30500165115
2024-05-13,43591.79917395889,36598.67081182937,51361.059527903046
2024-05-14,42441.949052405,35344.12135723409,49622.672827520524
2024-05-15,42601.541868345215,35478.001214288844,49178.77284057881
2024-05-16,42257.144857988416,35456.54628213989,49346.29086823051
2024-05-17,42642.295695318164,36167.795293331765,49400.02351311191
2024-05-18,45635.133069078125,38578.314746464865,52344.63026968915
2024-05-19,46018.86484314638,39469.9492719453,53072.263732931235
2024-05-20,42780.04405812786,35696.93803478827,49330.243714326214
2024-05-21,41611.18052412451,34360.136135241795,48756.776527291666
2024-05-22,41760.767222985356,34861.1814633864,49019.57409091595
2024-05-23,41412.60160909952,34351.006628449075,48137.55951655375
2024-05-24,41801.98872561565,34713.775567030076,48778.1499164625
2024-05-25,44809.66698976277,37694.02215111541,51376.01229513863
2024-05-26,45210.34225051758,38404.66477252469,52082.4719829197
2024-05-27,41988.433145567185,35225.80018187115,48899.45750958396
2024-05-28,40844.56028654431,33562.19461246776,47780.5331173259
2024-05-29,41025.30020178048,33476.6614181371,47680.53473979484
2024-05-30,40710.84236541439,33913.49549686335,47156.260564998716
2024-05-31,41137.570158815004,34252.99129861196,47828.09359204874
2024-06-01,44188.30051588452,37176.747180262435,50995.779251121065
2024-06-02,44628.89640923971,38367.438575851666,51307.364328918935
2024-06-03,41441.487657635575,35013.400783222736,48363.78854679701
2024-06-04,40334.83726326821,33561.04661179231,47710.535074203755
2024-06-05,40553.81603754349,33667.07135643974,47664.389555147376
2024-06-06,40275.38241317047,33941.44326018208,47043.06952131364
2024-06-07,40737.52274451079,34007.31043639303,47535.027453745206
2024-06-08,43825.78145162542,36616.292787367085,50486.2648337617
2024-06-09,44297.92457800988,37187.462480350645,51438.03959762009
2024-06-10,41134.60567978857,34580.033067183205,47961.54869532578
2024-06-11,40053.577008878834,32786.226191759895,47195.698632268286
2024-06-12,40298.851707623995,33539.34821856996,47349.33977354023
2024-06-13,40044.97362849524,32997.950362357486,47332.807335835845
2024-06-14,40532.28566320111,33819.82053205513,47568.352111117005
2024-06-15,43649.72160974651,37157.48543320026,50285.584326738295
2024-06-16,44147.49553796908,37609.609594306006,50947.232437370476
2024-06-17,41005.19186237381,33887.90828646283,48041.76079518086
2024-06-18,39949.80554230342,32931.024406987584,47365.26297483576
2024-06-19,40224.58161576298,33138.46787042187,47232.219527247675
2024-06-20,40001.57073701646,33099.888737095585,46793.916256920944
2024-06-21,40523.227325367756,33691.62455458278,47414.78172623403
2024-06-22,43681.47096366313,37062.95762660467,51016.99597202661
2024-06-23,44218.41513361002,37250.133601587055,50894.31994885933
2024-06-24,41111.9003320579,34355.39046659124,48377.37306517467
2024-06-25,40097.38681403946,33078.916638030416,46835.48690033522
2024-06-26,40416.49887065258,33506.05938914367,47518.2034389471
2024-06-27,40237.89645273273,32936.89338408141,47277.94706741085
2024-06-28,40805.23545602059,34074.22444683326,47404.49885101817
2024-06-29,44012.531836276634,36873.96509815176,50479.785943414034
2024-06-30,44592.962657857606,38068.99984048475,51823.96222276566
2024-07-01,41521.87385085271,34654.69416177589,48696.74642813089
2024-07-02,40542.55468667408,33744.53007393174,47015.72063248389
2024-07-03,40894.51259641012,34146.10470926565,48104.82375717171
2024-07-04,40742.68240716176,33923.18979519771,47762.29274893306
2024-07-05,41331.76528102633,34530.104219698944,48549.84103837065
2024-07-06,44557.90647706471,37831.90911687139,51339.64195612948
2024-07-07,45145.57365788499,38641.916895921146,52330.586984209825
2024-07-08,42068.03804238823,35039.0247568424,49236.40955920667
2024-07-09,41077.02317291449,34757.57524989937,48076.48445393657
2024-07-10,41410.69683285021,34636.16816470382,48554.57631414865
2024-07-11,41231.19884285029,33670.39184909872,48426.46686789422
2024-07-12,41785.33456008113,34506.862691282404,48889.9825508886
2024-07-13,44972.53788655194,38373.91239203557,52181.59579795292
2024-07-14,45509.79500039212,39106.03573637515,52221.469133238366
2024-07-15,42369.56462368864,34729.9265363911,49253.373926530745
2024-07-16,41313.265419608186,34836.8603199302,48166.09425912885
2024-07-17,41578.9490789684,34606.76358136507,48211.654204084254
2024-07-18,41327.111599533586,34919.98095544919,48218.65837552333
2024-07-19,41807.70821943238,34941.97102317598,48621.38016000864
2024-07-20,44924.37153228613,38191.34749584953,51413.059833987165
2024-07-21,45387.35443199277,38634.392793991654,52662.909067282584
2024-07-22,42168.868029851415,34908.843352985125,48812.14046377843
2024-07-23,41040.39162821523,33957.444820049095,47926.58363670083
2024-07-24,41240.01682840618,34363.57342969346,48098.70743725744
2024-07-25,40926.53835802981,33869.35129511486,48394.6497470382
2024-07-26,41352.79282351541,34565.7944582409,47908.503972389444
2024-07-27,44426.140543825815,37873.429952642124,51705.354546839764
2024-07-28,44849.44225499639,37656.06801135842,51975.4647006923
2024-07-29,41593.83467694226,34676.55289774142,48814.21603480913
2024-07-30,40439.88786300445,33949.83709040906,47430.90255965957
2024-07-31,40624.64912175885,33104.115594389725,47660.535622500574
2024-08-01,40304.04524527915,33043.44795920113,46830.92697585292
2024-08-02,40732.578966304995,33863.83962912803,47592.441884242435
2024-08-03,43820.10933850217,36775.32568083313,50255.51086027886
2024-08-04,44260.89685502835,37385.6841217451,51383.4044676451
2024-08-05,41023.85003889937,34089.92996438474,47763.9643217355
2024-08-06,39897.56120248367,33079.405148530335,46703.90394504791
2024-08-07,40117.077898682626,32780.59362373238,47102.990099368224
2024-08-08,39834.64008230599,32732.062524940244,46375.68423511902
2024-08-09,40305.75289821742,33650.551318732396,46839.33510364952
2024-08-10,43442.27877268229,36842.43706810965,50032.5553811064
2024-08-11,43929.558277840675,37086.0453015005,50454.47338990791
2024-08-12,40734.129071944575,33896.86644039542,47716.04115854529
2024-08-13,39652.63542073807,32752.449308412917,46831.748917461424
2024-08-14,39918.31679023135,33301.942771660506,46540.12178029175
2024-08-15,39680.06424459549,33049.96858045233,47062.72372815168
2024-08-16,40194.84917342192,33263.398175928676,46982.536838291155
2024-08-17,43377.10278272108,36268.78809853595,50278.615012646886
2024-08-18,43903.885386726426,36672.88585317043,50881.42367337339
2024-08-19,40740.04839167303,33788.529597921035,47411.00734912202
2024-08-20,39690.98737588217,32904.83387045573,47363.223189766584
2024-08-21,39988.81785105943,33164.655043481645,46927.92419673933
2024-08-22,39779.72227739928,32817.30963955034,47051.71576599524
2024-08-23,40322.708546051625,33377.83547860412,47267.21189345742
2024-08-24,43535.25412358217,36550.8168028177,50497.1303224618
2024-08-25,44086.50534974585,37137.79779849784,51209.312364886544
2024-08-26,40939.86910767102,33694.753823075094,48158.86034301588
2024-08-27,39909.60173471989,32544.16099911679,46888.1548385991
2024-08-28,40226.670220893946,33081.414686883145,47242.33966610844
2024-08-29,40034.3942606771,33119.511457131724,47298.91216886455
2024-08-30,40593.54499355914,33488.20688535014,46845.634973602355
2024-08-31,43824.27009653577,37286.75324051345,50317.66879766918
2024-09-01,44387.34466468119,37179.71209506313,51468.04190048334
2024-09-02,41244.218712191185,34435.69671362425,48072.18252574028
2024-09-03,40217.471726843134,33943.29965066803,47135.96056934875
2024-09-04,40536.39172942795,33493.114431503585,47456.7169518683
2024-09-05,40340.946214672316,33539.29204413323,47282.8382114786
2024-09-06,40893.25515982887,33744.273927372764,48187.770481845844
2024-09-07,44115.82991534882,37315.784161195596,51346.04834475725
2024-09-08,44660.90603771719,37313.599966129674,51544.4370456129
2024-09-09,41487.9732305122,34185.7770343376,48646.64410505421
2024-09-10,40428.11719841656,33725.28755689518,47659.15195175661
2024-09-11,40709.33220488379,34142.61197190586,47624.302820393415
2024-09-12,40468.829624517704,33909.14697378397,47501.537149115866
2024-09-13,40970.88633369911,33751.40701088722,48319.5921174049
2024-09-14,44141.39044464611,37666.33532415777,50751.03286952982
2024-09-15,44625.2408618394,38099.717657504036,52013.95606301456
2024-09-16,41381.336226699656,34118.13948148802,48635.231674826195
2024-09-17,40250.772769818075,32442.262694992056,46935.53721262402
2024-09-18,40461.85182053411,33385.25294552828,46945.94704604865
2024-09-19,40150.68106368645,32944.276060653014,46942.93158634111
2024-09-20,40585.34817555354,33735.614702900806,47307.33161495927
2024-09-21,43696.71938456568,36850.665639735395,50202.3761807551
2024-09-22,44123.84938808028,37092.40859378953,50939.90616456158
2024-09-23,40826.37226628076,33954.07970058755,47599.56281789188
2024-09-24,39656.499397094834,33004.59416891921,46691.861440688954
2024-09-25,39843.668894383656,33282.00072265138,47137.67253048065
2024-09-26,39523.39125923353,32357.701511188272,46495.18269292548
2024-09-27,39967.706400055235,32907.195637416415,47699.45947094572
2024-09-28,43112.201219770956,36010.49238671531,50509.429581150944
2024-09-29,43589.40559129987,36892.05483794234,50657.43933159742
2024-09-30,40358.571650549486,33103.43772001074,47001.69995161165
2024-10-01,39281.46984012296,32215.003837002674,46350.24510379522
2024-10-02,39586.6906374479,32575.373603089112,46785.89240966131
2024-10-03,39406.75756212947,32323.713634994478,46043.34032402772
2024-10-04,40014.903091551634,33434.2334390511,46988.174979754964
2024-10-05,43348.35292130957,36256.661990568195,50527.32786972379
2024-10-06,44029.76700221198,37238.56123184329,51048.547101733784
2024-10-07,41014.47643901451,34462.08712062098,48170.92908132339
2024-10-08,40170.15564856984,33805.68548355408,46706.588297606926
2024-10-09,40720.86135798313,33441.74105954874,47623.55328144343
2024-10-10,40792.502918730155,33649.38086499428,47800.31384694746
2024-10-11,41656.02980577868,34602.80880871901,48805.462360739606
2024-10-12,45247.075590890534,38372.38696377118,52327.208954069916
2024-10-13,46175.53495706908,39414.31427574782,53603.544053199534
2024-10-14,43390.344496068814,36483.57155821895,50047.29402878332
2024-10-15,42763.11019927445,36057.079751802376,49415.97226278292
2024-10-16,43511.95353138692,36427.062412939464,50708.093803519456
2024-10-17,43755.39728994182,36776.7717712494,51181.31854842797
2024-10-18,44762.009452436716,37965.0436518002,51867.14256770064
2024-10-19,48466.436551246465,41558.53610942486,55265.398416808
2024-10-20,49467.13003414514,41751.688265862846,56756.989663709086
2024-10-21,46708.667164602535,39636.34715869052,53575.92992836183
2024-10-22,46069.31247208127,39275.349661546155,53083.34840357872
2024-10-23,46764.631991472,40196.71549583665,54162.057671003866
2024-10-24,46909.738724874645,40312.607345287,53797.68239123711
2024-10-25,47775.32082205985,40530.217097486915,54575.097628377815
2024-10-26,51299.97767546152,44224.74088437732,58792.29732987558
2024-10-27,52075.99609717964,44703.20614698767,58938.285230560694
2024-10-28,49049.10113721931,42242.190056162646,56583.61407917996
2024-10-29,48109.833168144774,41623.37556803072,55039.13305033692
2024-10-30,48476.8066023887,41608.37131184984,55229.615377333874
2024-10-31,48267.18887508706,40714.40293426169,55455.56850072131
2024-11-01,48758.98757067795,41531.443952367044,55424.28843768068
2024-11-02,51899.56766977307,45076.43821781554,58240.39392821031
2024-11-03,52279.36287418488,44812.24862691296,59342.11834665764
2024-11-04,48848.95152927697,42054.887411701864,55405.249906507896
2024-11-05,47514.15713279425,40425.181955135005,54493.89479011389
2024-11-06,47498.87439172749,40549.33136828636,54480.40348103696
2024-11-07,46923.721778268075,40112.87317231675,53951.68656700032
2024-11-08,47074.546553803346,40598.61237633909,54380.39500087074
2024-11-09,49907.10226717642,42873.4203147441,56616.146168946936
2024-11-10,50008.69522652342,43303.71822409983,57236.65482362689
2024-11-11,46332.606651821545,39543.88013026388,53180.60702958413
2024-11-12,44796.9585539111,37553.240682030715,51655.05181313818
2024-11-13,44627.169057598854,37653.62820103053,51263.88422079911
2024-11-14,43942.85908247683,37680.486035311085,50674.35986405237
2024-11-15,44032.67260110131,36687.63627286276,51064.78344674967
2024-11-16,46855.226228612744,40078.318609137896,54106.891518769284
2024-11-17,46988.814517894425,39961.10876323673,53944.835713691624
2024-11-18,43383.31086921774,36289.19936722115,50681.372813150694
2024-11-19,41962.93692872806,35076.905893413365,48751.82536044309
2024-11-20,41948.487559579116,34969.10432923436,48630.62089010564
2024-11-21,41452.630800343475,34477.315995768105,48471.14953414028
2024-11-22,41761.17783541789,34388.76349727597,48651.28464475141
2024-11-23,44830.431141234694,38089.48397754258,51727.69327028458
2024-11-24,45225.063913365186,38359.269910793555,51923.32967692449
2024-11-25,41887.601019181224,34752.7444972225,48455.05991900013
2024-11-26,40745.17666591171,33971.4020410136,47753.29275713133
2024-11-27,41011.59514175474,34082.12083273714,48772.66880452469
2024-11-28,40791.069928950536,33958.74432001477,47454.973788534124
2024-11-29,41365.96792156766,34461.06279493814,48705.30451397003
